,PRCP,TMAX,TMIN,yr,mo,dy,warmth,wetness
14363,0,69.98,46.94,1980,9,7,Warm,Dry
14364,0,77,44.96,1980,9,8,Warm,Dry
14365,0,82.04,44.96,1980,9,9,Warm,Dry
14366,0,82.94,44.96,1980,9,10,Warm,Dry
14367,0,78.08,51.98,1980,9,11,Warm,Dry
14368,0.141732283,64.04,53.96,1980,9,12,Warm,Really Wet
14369,0.11023622,57.02,51.98,1980,9,13,Cold,Damp
14370,0,75.92,51.98,1980,9,14,Warm,Dry
14371,0,80.06,46.04,1980,9,15,Warm,Dry
14372,0,84.02,46.94,1980,9,16,Warm,Dry
14373,0,64.94,50,1980,9,17,Warm,Dry
14374,0.11023622,60.98,55.04,1980,9,18,Warm,Damp
14375,0.5,62.06,51.08,1980,9,19,Warm,Really Wet
14376,0.078740157,66.92,50,1980,9,20,Warm,Damp
14377,0,69.08,46.04,1980,9,21,Warm,Dry
14378,0.019685039,68,39.92,1980,9,22,Warm,Damp
14379,0.019685039,64.94,42.98,1980,9,23,Warm,Damp
14380,0,68,41,1980,9,24,Warm,Dry
14381,0,75.02,39.92,1980,9,25,Warm,Dry
14382,0,78.98,42.98,1980,9,26,Warm,Dry
14383,0.019685039,62.06,48.02,1980,9,27,Warm,Damp
14384,0,66.92,53.96,1980,9,28,Warm,Dry
14385,0.059055118,71.06,50,1980,9,29,Warm,Damp
14386,0,71.96,46.94,1980,9,30,Warm,Dry
14387,0,66.92,46.04,1980,10,1,Warm,Dry
14388,0,80.06,39.02,1980,10,2,Warm,Dry
14389,0,82.04,42.08,1980,10,3,Warm,Dry
14390,0,73.94,51.08,1980,10,4,Warm,Dry
14391,0,89.06,44.96,1980,10,5,Warm,Dry
14392,0,80.06,44.96,1980,10,6,Warm,Dry
14393,0,69.98,46.94,1980,10,7,Warm,Dry
14394,0,71.96,46.04,1980,10,8,Warm,Dry
14395,0,66.92,33.98,1980,10,9,Warm,Dry
14396,0,77,37.94,1980,10,10,Warm,Dry
14397,0.051181102,57.92,41,1980,10,11,Cold,Damp
14398,0.318897638,59,44.96,1980,10,12,Cold,Really Wet
14399,0.208661417,62.96,35.96,1980,10,13,Warm,Really Wet
14400,0,60.98,39.92,1980,10,14,Warm,Dry
14401,0,62.06,35.96,1980,10,15,Warm,Dry
14402,0,59,33.08,1980,10,16,Cold,Dry
14403,0,59,33.08,1980,10,17,Cold,Dry
14404,0,64.94,32,1980,10,18,Warm,Dry
14405,0,62.96,39.92,1980,10,19,Warm,Dry
14406,0.090551181,64.94,44.06,1980,10,20,Warm,Damp
14407,0,62.06,32,1980,10,21,Warm,Dry
14408,0,59,30.02,1980,10,22,Cold,Dry
14409,0,64.04,28.04,1980,10,23,Warm,Dry
14410,0.271653543,53.96,33.98,1980,10,24,Cold,Really Wet
14411,0,59,39.92,1980,10,25,Cold,Dry
14412,0.051181102,53.96,33.98,1980,10,26,Cold,Damp
14413,0,60.08,32,1980,10,27,Cold,Dry
14414,0,60.98,37.94,1980,10,28,Warm,Dry
14415,0,57.92,33.98,1980,10,29,Cold,Dry
14416,0,62.06,35.06,1980,10,30,Warm,Dry
14417,0.850393701,55.94,46.94,1980,10,31,Cold,Really Wet
14418,0.720472441,60.08,51.08,1980,11,1,Cold,Really Wet
14419,0.070866142,60.08,41,1980,11,2,Cold,Damp
14420,0.448818898,62.06,50,1980,11,3,Warm,Really Wet
14421,0,71.96,50,1980,11,4,Warm,Dry
14422,0.448818898,62.96,51.08,1980,11,5,Warm,Really Wet
14423,1.74015748,60.98,50,1980,11,6,Warm,Really Wet
14424,0.901574803,59,51.08,1980,11,7,Cold,Really Wet
14425,0.440944882,57.92,44.96,1980,11,8,Cold,Really Wet
14426,0.421259843,53.96,39.92,1980,11,9,Cold,Really Wet
14427,0,51.98,33.08,1980,11,10,Cold,Dry
14428,0,48.92,35.06,1980,11,11,Cold,Dry
14429,0,41,30.02,1980,11,12,Cold,Dry
14430,0,48.02,30.02,1980,11,13,Cold,Dry
14431,0.141732283,48.02,33.98,1980,11,14,Cold,Really Wet
14432,0,53.06,30.92,1980,11,15,Cold,Dry
14433,0.059055118,46.94,28.04,1980,11,16,Cold,Damp
14434,0.188976378,53.06,42.08,1980,11,17,Cold,Really Wet
14435,0.12992126,59,48.02,1980,11,18,Cold,Damp
14436,0.090551181,55.04,44.06,1980,11,19,Cold,Damp
14437,0.338582677,55.94,44.06,1980,11,20,Cold,Really Wet
14438,1.059055118,55.04,39.02,1980,11,21,Cold,Really Wet
14439,0,46.04,28.04,1980,11,22,Cold,Dry
14440,0,48.02,32,1980,11,23,Cold,Dry
14441,0,48.02,28.94,1980,11,24,Cold,Dry
14442,0.161417323,51.08,35.96,1980,11,25,Cold,Really Wet
14443,0,51.98,39.02,1980,11,26,Cold,Dry
14444,0.771653543,53.06,41,1980,11,27,Cold,Really Wet
14445,0.251968504,50,33.98,1980,11,28,Cold,Really Wet
14446,0.75984252,51.98,39.02,1980,11,29,Cold,Really Wet
14447,0.62992126,42.98,33.98,1980,11,30,Cold,Really Wet
14448,0.031496063,44.96,35.06,1980,12,1,Cold,Damp
14449,1.578740157,46.04,37.04,1980,12,2,Cold,Really Wet
14450,0.200787402,42.08,33.08,1980,12,3,Cold,Really Wet
14451,0.12992126,39.92,30.02,1980,12,4,Cold,Damp
14452,0.078740157,39.92,30.02,1980,12,5,Cold,Damp
14453,0.090551181,35.06,17.06,1980,12,6,Cold,Damp
14454,0,33.98,15.08,1980,12,7,Cold,Dry
14455,0,39.92,21.92,1980,12,8,Cold,Dry
14456,0.019685039,44.96,19.94,1980,12,9,Cold,Damp
14457,0.220472441,44.96,35.96,1980,12,10,Cold,Really Wet
14458,0.24015748,46.94,32,1980,12,11,Cold,Really Wet
14459,0.051181102,51.08,44.06,1980,12,12,Cold,Damp
14460,0.019685039,48.92,37.94,1980,12,13,Cold,Damp
14461,0.220472441,53.06,46.04,1980,12,14,Cold,Really Wet
14462,0,62.96,41,1980,12,15,Warm,Dry
14463,0.019685039,51.98,44.06,1980,12,16,Cold,Damp
14464,0.051181102,48.02,42.08,1980,12,17,Cold,Damp
14465,0.011811024,46.94,35.06,1980,12,18,Cold,Damp
14466,0,44.06,37.04,1980,12,19,Cold,Dry
14467,0.519685039,51.98,42.08,1980,12,20,Cold,Really Wet
14468,1.039370079,57.02,48.02,1980,12,21,Cold,Really Wet
14469,0.409448819,55.04,46.04,1980,12,22,Cold,Really Wet
14470,0,50,39.92,1980,12,23,Cold,Dry
14471,0.940944882,57.02,44.96,1980,12,24,Cold,Really Wet
14472,2,60.98,55.04,1980,12,25,Warm,Really Wet
14473,1.460629921,62.06,55.04,1980,12,26,Warm,Really Wet
14474,0.318897638,57.92,44.96,1980,12,27,Cold,Really Wet
14475,0,55.94,35.96,1980,12,28,Cold,Dry
14476,0.421259843,51.98,41,1980,12,29,Cold,Really Wet
14477,0.850393701,51.98,46.94,1980,12,30,Cold,Really Wet
14478,0,53.06,42.98,1980,12,31,Cold,Dry
14479,0,50,42.98,1981,1,1,Cold,Dry
14480,0,44.06,39.92,1981,1,2,Cold,Dry
14481,0,46.04,35.96,1981,1,3,Cold,Dry
14482,0,57.02,37.04,1981,1,4,Cold,Dry
14483,0,46.04,39.92,1981,1,5,Cold,Dry
14484,0.051181102,51.98,39.02,1981,1,6,Cold,Damp
14485,0,48.02,33.98,1981,1,7,Cold,Dry
14486,0.031496063,46.94,37.94,1981,1,8,Cold,Damp
14487,0.039370079,55.94,35.06,1981,1,9,Cold,Damp
14488,0,48.92,32,1981,1,10,Cold,Dry
14489,0,48.02,28.94,1981,1,11,Cold,Dry
14490,0,55.94,28.04,1981,1,12,Cold,Dry
14491,0,51.98,26.06,1981,1,13,Cold,Dry
14492,0,42.08,28.04,1981,1,14,Cold,Dry
14493,0,50,26.06,1981,1,15,Cold,Dry
14494,0,51.98,24.08,1981,1,16,Cold,Dry
14495,0.181102362,50,30.02,1981,1,17,Cold,Really Wet
14496,0.181102362,51.98,37.94,1981,1,18,Cold,Really Wet
14497,0.019685039,51.08,35.96,1981,1,19,Cold,Damp
14498,0.220472441,55.94,39.02,1981,1,20,Cold,Really Wet
14499,0.161417323,55.94,44.96,1981,1,21,Cold,Really Wet
14500,0.401574803,53.96,46.94,1981,1,22,Cold,Really Wet
14501,0.059055118,51.08,42.08,1981,1,23,Cold,Damp
14502,0.019685039,50,39.02,1981,1,24,Cold,Damp
14503,0,48.02,37.04,1981,1,25,Cold,Dry
14504,0.751968504,48.02,28.94,1981,1,26,Cold,Really Wet
14505,0.24015748,46.04,28.94,1981,1,27,Cold,Really Wet
14506,0.141732283,48.92,35.06,1981,1,28,Cold,Really Wet
14507,0.051181102,46.94,28.94,1981,1,29,Cold,Damp
14508,0,44.06,28.94,1981,1,30,Cold,Dry
14509,0,42.08,33.08,1981,1,31,Cold,Dry
14510,0,46.04,30.92,1981,2,1,Cold,Dry
14511,0,48.02,28.04,1981,2,2,Cold,Dry
14512,0,51.08,24.98,1981,2,3,Cold,Dry
14513,0,46.04,24.98,1981,2,4,Cold,Dry
14514,0,51.08,26.06,1981,2,5,Cold,Dry
14515,0,42.98,24.98,1981,2,6,Cold,Dry
14516,0,48.02,26.06,1981,2,7,Cold,Dry
14517,0,46.94,26.06,1981,2,8,Cold,Dry
14518,0.019685039,46.94,23,1981,2,9,Cold,Damp
14519,0,42.98,15.98,1981,2,10,Cold,Dry
14520,0.74015748,46.04,24.98,1981,2,11,Cold,Really Wet
14521,1.318897638,55.04,44.96,1981,2,12,Cold,Really Wet
14522,0.578740157,57.92,44.96,1981,2,13,Cold,Really Wet
14523,0.421259843,57.02,48.02,1981,2,14,Cold,Really Wet
14524,1.531496063,51.98,48.02,1981,2,15,Cold,Really Wet
14525,0.728346457,57.92,48.92,1981,2,16,Cold,Really Wet
14526,0.570866142,53.96,46.04,1981,2,17,Cold,Really Wet
14527,1.551181102,57.02,46.94,1981,2,18,Cold,Really Wet
14528,0.511811024,60.98,37.94,1981,2,19,Warm,Really Wet
14529,0.039370079,51.08,37.04,1981,2,20,Cold,Damp
14530,0,55.94,39.02,1981,2,21,Cold,Dry
14531,0,60.08,35.96,1981,2,22,Cold,Dry
14532,0.299212598,59,33.08,1981,2,23,Cold,Really Wet
14533,0.700787402,48.02,39.92,1981,2,24,Cold,Really Wet
14534,0,53.96,35.96,1981,2,25,Cold,Dry
14535,0.161417323,57.92,35.06,1981,2,26,Cold,Really Wet
14536,0.019685039,55.94,32,1981,2,27,Cold,Damp
14537,0,64.94,28.04,1981,2,28,Warm,Dry
14538,0,60.98,28.94,1981,3,1,Warm,Dry
14539,0,62.96,28.04,1981,3,2,Warm,Dry
14540,0.311023622,51.08,42.08,1981,3,3,Cold,Really Wet
14541,0.251968504,53.06,28.94,1981,3,4,Cold,Really Wet
14542,0,55.04,26.06,1981,3,5,Cold,Dry
14543,0,57.92,26.06,1981,3,6,Cold,Dry
14544,0.188976378,53.06,32,1981,3,7,Cold,Really Wet
14545,0,60.08,28.04,1981,3,8,Cold,Dry
14546,0,64.94,26.96,1981,3,9,Warm,Dry
14547,0,64.94,28.94,1981,3,10,Warm,Dry
14548,0,62.96,37.94,1981,3,11,Warm,Dry
14549,0,66.92,30.92,1981,3,12,Warm,Dry
14550,0,62.96,35.06,1981,3,13,Warm,Dry
14551,0,62.06,42.98,1981,3,14,Warm,Dry
14552,0.429133858,53.06,44.06,1981,3,15,Cold,Really Wet
14553,0,57.02,33.08,1981,3,16,Cold,Dry
14554,0,57.02,26.96,1981,3,17,Cold,Dry
14555,0,62.06,35.96,1981,3,18,Warm,Dry
14556,0,62.96,44.96,1981,3,19,Warm,Dry
14557,0,62.06,30.92,1981,3,20,Warm,Dry
14558,0.070866142,62.96,30.02,1981,3,21,Warm,Damp
14559,0.039370079,62.96,39.02,1981,3,22,Warm,Damp
14560,0.37007874,57.92,35.06,1981,3,23,Cold,Really Wet
14561,0.318897638,60.08,35.96,1981,3,24,Cold,Really Wet
14562,0.11023622,60.98,42.98,1981,3,25,Warm,Damp
14563,0.039370079,62.96,41,1981,3,26,Warm,Damp
14564,0,60.98,35.06,1981,3,27,Warm,Dry
14565,0.161417323,57.02,44.96,1981,3,28,Cold,Really Wet
14566,0.299212598,51.08,42.08,1981,3,29,Cold,Really Wet
14567,0.751968504,50,41,1981,3,30,Cold,Really Wet
14568,0.519685039,51.08,39.02,1981,3,31,Cold,Really Wet
14569,0.11023622,55.94,37.04,1981,4,1,Cold,Damp
14570,0.200787402,48.92,35.96,1981,4,2,Cold,Really Wet
14571,0,55.94,37.04,1981,4,3,Cold,Dry
14572,0.011811024,55.94,37.04,1981,4,4,Cold,Damp
14573,0.421259843,53.06,39.92,1981,4,5,Cold,Really Wet
14574,0.031496063,55.04,37.04,1981,4,6,Cold,Damp
14575,0.200787402,53.06,35.06,1981,4,7,Cold,Really Wet
14576,0.511811024,51.08,39.92,1981,4,8,Cold,Really Wet
14577,0.220472441,51.08,37.04,1981,4,9,Cold,Really Wet
14578,0.570866142,51.08,35.96,1981,4,10,Cold,Really Wet
14579,0.448818898,51.08,33.98,1981,4,11,Cold,Really Wet
14580,0.118110236,51.98,30.92,1981,4,12,Cold,Damp
14581,0,59,26.06,1981,4,13,Cold,Dry
14582,0,69.98,28.04,1981,4,14,Warm,Dry
14583,0.12992126,62.96,37.94,1981,4,15,Warm,Damp
14584,0.039370079,62.06,41,1981,4,16,Warm,Damp
14585,0,66.02,33.98,1981,4,17,Warm,Dry
14586,0,71.06,30.92,1981,4,18,Warm,Dry
14587,0,64.94,35.06,1981,4,19,Warm,Dry
14588,0,59,44.96,1981,4,20,Cold,Dry
14589,0.059055118,57.92,44.96,1981,4,21,Cold,Damp
14590,0.519685039,62.06,51.98,1981,4,22,Warm,Really Wet
14591,0.12992126,71.96,46.94,1981,4,23,Warm,Damp
14592,0.059055118,59,35.96,1981,4,24,Cold,Damp
14593,0,60.08,32,1981,4,25,Cold,Dry
14594,0,64.04,33.98,1981,4,26,Warm,Dry
14595,0.669291339,53.06,41,1981,4,27,Cold,Really Wet
14596,0.318897638,62.96,51.08,1981,4,28,Warm,Really Wet
14597,0,73.94,48.02,1981,4,29,Warm,Dry
14598,0,73.94,46.94,1981,4,30,Warm,Dry
14599,0.078740157,60.08,44.96,1981,5,1,Cold,Damp
14600,0.059055118,60.08,39.02,1981,5,2,Cold,Damp
14601,0.149606299,55.04,35.06,1981,5,3,Cold,Really Wet
14602,0.078740157,55.04,37.04,1981,5,4,Cold,Damp
14603,0.011811024,62.06,39.02,1981,5,5,Warm,Damp
14604,0.011811024,53.06,37.94,1981,5,6,Cold,Damp
14605,0.181102362,60.08,37.04,1981,5,7,Cold,Really Wet
14606,0.078740157,64.04,32,1981,5,8,Warm,Damp
14607,0,60.98,46.04,1981,5,9,Warm,Dry
14608,0.039370079,64.04,42.08,1981,5,10,Warm,Damp
14609,0,62.96,39.92,1981,5,11,Warm,Dry
14610,0,71.06,35.06,1981,5,12,Warm,Dry
14611,0,71.06,51.08,1981,5,13,Warm,Dry
14612,0,62.96,42.98,1981,5,14,Warm,Dry
14613,0.070866142,60.08,41,1981,5,15,Cold,Damp
14614,0,64.94,35.96,1981,5,16,Warm,Dry
14615,0.141732283,60.98,44.96,1981,5,17,Warm,Really Wet
14616,0.311023622,60.08,51.08,1981,5,18,Cold,Really Wet
14617,0,60.08,48.92,1981,5,19,Cold,Dry
14618,0,62.06,46.94,1981,5,20,Warm,Dry
14619,0,60.98,46.04,1981,5,21,Warm,Dry
14620,0,69.98,42.08,1981,5,22,Warm,Dry
14621,0.051181102,75.92,44.06,1981,5,23,Warm,Damp
14622,0.38976378,68,55.94,1981,5,24,Warm,Really Wet
14623,0.051181102,66.02,51.08,1981,5,25,Warm,Damp
14624,0,68,46.04,1981,5,26,Warm,Dry
14625,0,71.96,37.94,1981,5,27,Warm,Dry
14626,0,80.06,42.08,1981,5,28,Warm,Dry
14627,0.090551181,73.94,48.92,1981,5,29,Warm,Damp
14628,0.019685039,69.98,48.92,1981,5,30,Warm,Damp
14629,0,71.06,44.96,1981,5,31,Warm,Dry
14630,0.019685039,73.04,37.94,1981,6,1,Warm,Damp
14631,0.011811024,66.02,51.08,1981,6,2,Warm,Damp
14632,0.078740157,66.02,53.06,1981,6,3,Warm,Damp
14633,0.031496063,68,51.98,1981,6,4,Warm,Damp
14634,0.38976378,69.08,51.98,1981,6,5,Warm,Really Wet
14635,0,66.92,44.96,1981,6,6,Warm,Dry
14636,0.149606299,60.08,46.04,1981,6,7,Cold,Really Wet
14637,1.161417323,62.96,51.08,1981,6,8,Warm,Really Wet
14638,0.188976378,66.92,50,1981,6,9,Warm,Really Wet
14639,0.11023622,66.92,42.08,1981,6,10,Warm,Damp
14640,0,68,37.94,1981,6,11,Warm,Dry
14641,0,66.02,42.08,1981,6,12,Warm,Dry
14642,0,68,39.02,1981,6,13,Warm,Dry
14643,0,69.08,44.96,1981,6,14,Warm,Dry
14644,0.019685039,66.92,39.02,1981,6,15,Warm,Damp
14645,0.039370079,66.02,48.92,1981,6,16,Warm,Damp
14646,0.208661417,62.96,46.94,1981,6,17,Warm,Really Wet
14647,0.279527559,60.08,51.08,1981,6,18,Cold,Really Wet
14648,0.098425197,71.06,57.02,1981,6,19,Warm,Damp
14649,0,64.04,48.92,1981,6,20,Warm,Dry
14650,0.12992126,60.08,51.08,1981,6,21,Cold,Damp
14651,0.011811024,66.92,51.98,1981,6,22,Warm,Damp
14652,0.019685039,71.06,44.96,1981,6,23,Warm,Damp
14653,0,75.02,42.08,1981,6,24,Warm,Dry
14654,0,84.02,44.06,1981,6,25,Warm,Dry
14655,0,71.96,46.04,1981,6,26,Warm,Dry
14656,0,71.96,48.92,1981,6,27,Warm,Dry
14657,0,80.06,42.08,1981,6,28,Warm,Dry
14658,0,82.94,51.08,1981,6,29,Warm,Dry
14659,0.011811024,68,48.02,1981,6,30,Warm,Damp
14660,0,73.94,42.98,1981,7,1,Warm,Dry
14661,0,80.96,44.06,1981,7,2,Warm,Dry
14662,0,89.96,50,1981,7,3,Warm,Dry
14663,0,84.92,53.96,1981,7,4,Warm,Dry
14664,0,73.94,48.02,1981,7,5,Warm,Dry
14665,0,64.94,46.04,1981,7,6,Warm,Dry
14666,0.011811024,68,46.04,1981,7,7,Warm,Damp
14667,0,75.92,37.94,1981,7,8,Warm,Dry
14668,0.031496063,69.08,41,1981,7,9,Warm,Damp
14669,0.220472441,64.94,39.02,1981,7,10,Warm,Really Wet
14670,0,69.98,46.04,1981,7,11,Warm,Dry
14671,0,75.92,41,1981,7,12,Warm,Dry
14672,0.098425197,68,53.06,1981,7,13,Warm,Damp
14673,0,73.04,55.94,1981,7,14,Warm,Dry
14674,0,80.06,51.08,1981,7,15,Warm,Dry
14675,0,84.02,48.02,1981,7,16,Warm,Dry
14676,0,71.96,53.96,1981,7,17,Warm,Dry
14677,0,71.06,57.02,1981,7,18,Warm,Dry
14678,0,68,57.92,1981,7,19,Warm,Dry
14679,0,75.02,57.02,1981,7,20,Warm,Dry
14680,0,73.04,51.98,1981,7,21,Warm,Dry
14681,0,73.94,46.94,1981,7,22,Warm,Dry
14682,0,69.98,51.08,1981,7,23,Warm,Dry
14683,0,75.02,53.96,1981,7,24,Warm,Dry
14684,0,84.02,53.06,1981,7,25,Warm,Dry
14685,0,91.04,53.06,1981,7,26,Warm,Dry
14686,0,93.92,57.92,1981,7,27,Warm,Dry
14687,0,69.98,53.96,1981,7,28,Warm,Dry
14688,0,75.02,53.06,1981,7,29,Warm,Dry
14689,0,75.02,51.08,1981,7,30,Warm,Dry
14690,0,80.06,44.96,1981,7,31,Warm,Dry
14691,0,82.94,46.04,1981,8,1,Warm,Dry
14692,0,71.06,46.94,1981,8,2,Warm,Dry
14693,0,73.04,48.02,1981,8,3,Warm,Dry
14694,0,78.08,44.96,1981,8,4,Warm,Dry
14695,0,82.04,46.04,1981,8,5,Warm,Dry
14696,0,91.94,51.08,1981,8,6,Warm,Dry
14697,0,98.06,55.94,1981,8,7,Warm,Dry
14698,0,98.06,57.02,1981,8,8,Warm,Dry
14699,0,104,60.08,1981,8,9,Warm,Dry
14700,0,102.02,59,1981,8,10,Warm,Dry
14701,0,100.04,57.92,1981,8,11,Warm,Dry
14702,0,89.96,57.92,1981,8,12,Warm,Dry
14703,0,89.06,55.04,1981,8,13,Warm,Dry
14704,0,89.06,57.02,1981,8,14,Warm,Dry
14705,0,86,55.04,1981,8,15,Warm,Dry
14706,0,82.04,55.94,1981,8,16,Warm,Dry
14707,0,89.06,51.98,1981,8,17,Warm,Dry
14708,0,93.92,48.02,1981,8,18,Warm,Dry
14709,0,68,53.06,1981,8,19,Warm,Dry
14710,0,71.96,51.98,1981,8,20,Warm,Dry
14711,0,77,46.94,1981,8,21,Warm,Dry
14712,0,84.92,44.06,1981,8,22,Warm,Dry
14713,0,89.96,46.94,1981,8,23,Warm,Dry
14714,0.011811024,78.08,55.04,1981,8,24,Warm,Damp
14715,0,78.08,48.92,1981,8,25,Warm,Dry
14716,0,78.98,39.02,1981,8,26,Warm,Dry
14717,0,80.06,39.92,1981,8,27,Warm,Dry
14718,0,84.02,44.96,1981,8,28,Warm,Dry
14719,0.141732283,71.06,55.04,1981,8,29,Warm,Really Wet
14720,0.25984252,71.96,48.92,1981,8,30,Warm,Really Wet
14721,0.440944882,68,46.04,1981,8,31,Warm,Really Wet
14722,0.031496063,71.06,51.08,1981,9,1,Warm,Damp
14723,0,73.94,46.94,1981,9,2,Warm,Dry
14724,0,78.98,42.08,1981,9,3,Warm,Dry
14725,0,73.94,46.94,1981,9,4,Warm,Dry
14726,0,75.02,46.04,1981,9,5,Warm,Dry
14727,0,84.92,44.06,1981,9,6,Warm,Dry
14728,0,96.08,46.94,1981,9,7,Warm,Dry
14729,0,84.92,51.98,1981,9,8,Warm,Dry
14730,0,73.04,57.02,1981,9,9,Warm,Dry
14731,0,77,48.92,1981,9,10,Warm,Dry
14732,0,80.96,42.08,1981,9,11,Warm,Dry
14733,0,78.98,42.08,1981,9,12,Warm,Dry
14734,0,80.06,39.92,1981,9,13,Warm,Dry
14735,0,82.94,41,1981,9,14,Warm,Dry
14736,0,91.04,42.98,1981,9,15,Warm,Dry
14737,0,87.08,53.06,1981,9,16,Warm,Dry
14738,0,80.06,48.02,1981,9,17,Warm,Dry
14739,0.078740157,77,48.92,1981,9,18,Warm,Damp
14740,0.051181102,68,44.06,1981,9,19,Warm,Damp
14741,0.24015748,64.04,42.98,1981,9,20,Warm,Really Wet
14742,0.291338583,64.94,46.94,1981,9,21,Warm,Really Wet
14743,0.059055118,66.92,42.98,1981,9,22,Warm,Damp
14744,0.078740157,64.94,37.94,1981,9,23,Warm,Damp
14745,0.118110236,68,42.08,1981,9,24,Warm,Damp
14746,0,64.04,39.02,1981,9,25,Warm,Dry
14747,0.338582677,59,42.98,1981,9,26,Cold,Really Wet
14748,0.531496063,69.98,51.08,1981,9,27,Warm,Really Wet
14749,0.519685039,62.96,48.02,1981,9,28,Warm,Really Wet
14750,0.098425197,64.94,44.06,1981,9,29,Warm,Damp
14751,0,69.08,42.98,1981,9,30,Warm,Dry
14752,0.350393701,62.96,46.04,1981,10,1,Warm,Really Wet
14753,0.059055118,64.04,41,1981,10,2,Warm,Damp
14754,0,64.04,39.02,1981,10,3,Warm,Dry
14755,0,64.04,35.96,1981,10,4,Warm,Dry
14756,1.968503937,60.98,39.02,1981,10,5,Warm,Really Wet
14757,2.818897638,64.04,48.92,1981,10,6,Warm,Really Wet
14758,0.078740157,60.08,46.94,1981,10,7,Cold,Damp
14759,0.799212598,55.04,44.96,1981,10,8,Cold,Really Wet
14760,0.019685039,62.96,37.04,1981,10,9,Warm,Damp
14761,0,60.08,35.06,1981,10,10,Cold,Dry
14762,0,60.98,33.08,1981,10,11,Warm,Dry
14763,0,60.98,32,1981,10,12,Warm,Dry
14764,0,59,30.02,1981,10,13,Cold,Dry
14765,0,64.94,32,1981,10,14,Warm,Dry
14766,0,64.04,35.06,1981,10,15,Warm,Dry
14767,0.011811024,62.06,37.04,1981,10,16,Warm,Damp
14768,0.011811024,53.06,44.06,1981,10,17,Cold,Damp
14769,0.011811024,51.98,48.02,1981,10,18,Cold,Damp
14770,0.031496063,51.98,46.94,1981,10,19,Cold,Damp
14771,0,59,33.98,1981,10,20,Cold,Dry
14772,0,62.96,26.06,1981,10,21,Warm,Dry
14773,0,66.92,26.06,1981,10,22,Warm,Dry
14774,0,62.06,28.94,1981,10,23,Warm,Dry
14775,0,66.02,33.08,1981,10,24,Warm,Dry
14776,0.011811024,59,37.94,1981,10,25,Cold,Damp
14777,0.070866142,62.06,53.06,1981,10,26,Warm,Damp
14778,0.669291339,60.98,51.08,1981,10,27,Warm,Really Wet
14779,0.24015748,55.94,46.04,1981,10,28,Cold,Really Wet
14780,0.318897638,53.96,35.96,1981,10,29,Cold,Really Wet
14781,0.700787402,55.94,35.96,1981,10,30,Cold,Really Wet
14782,0,66.02,42.08,1981,10,31,Warm,Dry
14783,0,69.98,35.96,1981,11,1,Warm,Dry
14784,0,69.08,35.96,1981,11,2,Warm,Dry
14785,0.031496063,60.08,33.98,1981,11,3,Cold,Damp
14786,0,55.94,30.92,1981,11,4,Cold,Dry
14787,0,57.02,30.02,1981,11,5,Cold,Dry
14788,0,60.08,28.94,1981,11,6,Cold,Dry
14789,0,60.08,32,1981,11,7,Cold,Dry
14790,0,51.08,37.94,1981,11,8,Cold,Dry
14791,0,48.92,42.08,1981,11,9,Cold,Dry
14792,0.019685039,55.94,35.06,1981,11,10,Cold,Damp
14793,1.251968504,60.08,50,1981,11,11,Cold,Really Wet
14794,0.098425197,57.92,44.06,1981,11,12,Cold,Damp
14795,0.181102362,59,44.96,1981,11,13,Cold,Really Wet
14796,0.818897638,51.98,44.96,1981,11,14,Cold,Really Wet
14797,0.299212598,57.92,41,1981,11,15,Cold,Really Wet
14798,0.090551181,50,37.94,1981,11,16,Cold,Damp
14799,0.799212598,51.08,44.96,1981,11,17,Cold,Really Wet
14800,0.031496063,53.96,42.08,1981,11,18,Cold,Damp
14801,0.090551181,51.08,41,1981,11,19,Cold,Damp
14802,0.181102362,53.06,39.92,1981,11,20,Cold,Really Wet
14803,0.929133858,55.04,41,1981,11,21,Cold,Really Wet
14804,0.818897638,53.06,39.92,1981,11,22,Cold,Really Wet
14805,0.5,51.98,30.92,1981,11,23,Cold,Really Wet
14806,0.031496063,41,30.92,1981,11,24,Cold,Damp
14807,0.039370079,48.02,37.94,1981,11,25,Cold,Damp
14808,0,48.92,33.08,1981,11,26,Cold,Dry
14809,0,51.08,23,1981,11,27,Cold,Dry
14810,0,39.92,21.02,1981,11,28,Cold,Dry
14811,0.251968504,46.94,32,1981,11,29,Cold,Really Wet
14812,0.75984252,46.04,35.06,1981,11,30,Cold,Really Wet
14813,0.838582677,51.98,44.96,1981,12,1,Cold,Really Wet
14814,0.38976378,51.98,26.96,1981,12,2,Cold,Really Wet
14815,0.149606299,51.98,26.96,1981,12,3,Cold,Really Wet
14816,0.271653543,55.04,35.96,1981,12,4,Cold,Really Wet
14817,1.511811024,53.96,46.04,1981,12,5,Cold,Really Wet
14818,0.279527559,51.08,42.98,1981,12,6,Cold,Really Wet
14819,0.070866142,50,33.98,1981,12,7,Cold,Damp
14820,0,46.04,35.06,1981,12,8,Cold,Dry
14821,0.429133858,50,37.94,1981,12,9,Cold,Really Wet
14822,0.570866142,48.02,32,1981,12,10,Cold,Really Wet
14823,0,39.02,30.92,1981,12,11,Cold,Dry
14824,0,39.92,26.06,1981,12,12,Cold,Dry
14825,0.570866142,46.04,32,1981,12,13,Cold,Really Wet
14826,0.488188976,48.92,37.94,1981,12,14,Cold,Really Wet
